V1	V2	V3	V4	V5	V6	V7
10,6650458847129	3,09770371478857	9,07386299859829	6,61735165506936	4,80590773157609	500,393217033482	3,23400161720749
8,68115709440712	5,53841838068218	9,32888515457399	6,88248121407076	5,91812614106794	498,801782280017	2,22768541070515
10,2745832719938	3,90824586582742	8,39616968063474	5,81192537103007	5,88103124547017	498,466550687114	1,74836524087863
9,73729928457371	5,59070655233748	8,51867748670225	6,5409826753802	6,49143762724045	499,801068570631	1,3523212787962
8,13879106468601	4,32783551586233	8,86638847497666	7,40254998718639	6,16219191426562	499,573205874779	0,443894837943446
7,91663645879211	3,76059990966751	8,28358001071268	6,9752499019817	6,46333047259685	500,726579916641	1,5299459768248
9,47847240042775	4,2495124346875	9,22260954257488	6,44113342030839	5,03300107956554	498,92254844054	1,09448133111108
9,13354562037298	5,22242923815487	8,7689700258734	9,98857278036205	9,050968480375	502,688004321849	0,875405820390499
10,2254738457444	4,58457952215206	9,17731087729191	6,11534741386144	5,79419246934506	498,55152353229	0,783290027220609
7,79155540619167	5,05424293233599	8,42362120599093	7,29258005137449	6,28889779858304	499,308812999287	1,90305591030756
9,12212139863016	3,6397068567618	8,78138306720867	6,97646496581077	6,75452735998614	499,344652977065	0,567329489338721
12,0610563015561	5,18617800401984	10,2402290200618	6,37854222245552	5,26651307313742	499,713095009461	1,61480045315386
10,1206355719273	6,35531683618192	8,63738381375781	6,39016829227469	7,01758233166182	500,435533868272	2,63402819647587
11,1940722857604	5,6702288741758	10,9180677625242	7,26436782648645	7,49592953676496	500,28557977982	0,971603367968584
11,3170960678107	4,91493048317236	9,24563247731131	7,04632698043104	5,28042450526845	500,084568770595	1,7861791496824
8,84445390053617	4,54582105101227	8,66737379504725	7,37897135592643	6,5405038379416	499,765698574052	1,6862749349443
11,7296752098599	7,4667429886022	11,2533628192408	7,91941948722724	6,70321042444705	500,543279836907	1,71850398488784
9,42934734387809	5,64214426554513	9,16632019144519	6,94421617830498	5,9547086309608	499,51164911262	1,28940965453229
10,0348635252797	5,40311519593693	10,1462640061263	6,36133298156955	5,77291609556944	498,983308121555	-0,391269368352291
10,8001953639844	5,84320286833491	9,39430023496361	7,19848952740684	6,06413001259378	500,706049264025	-0,937114661250929
10,344628242265	4,63059437381028	9,25385118207551	6,81815346629569	5,21764675189849	499,697887804164	0,551357609121169
8,86491624618252	5,77718770303044	9,37596856075739	8,38915345073817	6,9714799715074	499,984531675267	0,92216994928908
9,41479602875802	5,86504881579404	9,1104796324145	7,6380407300733	6,32642342320882	500,711857172471	1,07868945825065
8,39765462712729	4,48507777241529	7,26809818637541	5,6660855140046	4,44515371017419	500,078669871798	-0,26762207003087
10,9477350127112	5,91898154786218	10,7179350244812	6,10326881363536	5,10471151168815	499,887114462199	1,03012389083355
8,83218911679867	3,97747658461099	9,05205106773217	8,71256943294286	6,49122594407724	501,20350625061	0,335188785364414
9,22503915551125	4,79482704662774	6,90337169340212	5,3554396073643	5,59139358010419	498,676882438668	1,55314714234729
11,5084048770573	6,87938584400854	9,65713015617292	6,35405299804282	6,17450147627592	500,131791767993	1,84277155731833
10,0025394616767	5,46474583940071	8,55279689374191	7,48501878956728	7,37597611733633	500,645875704893	0,395897492058222
9,97977867508413	5,44385070168093	9,62102541824587	7,38604583480339	6,31257147230908	501,114663339654	0,900195730313234
8,73949485387996	4,82194250912902	8,75376105132016	7,6245925366151	6,72112155432675	500,713585007376	1,31826529876195
8,92082992527044	4,9302226675079	9,02870736113201	8,15885771066505	6,10535359327033	499,625045381903	0,87807734327438
10,7491558657981	4,13494780777495	9,42475509486098	10,1282921211369	8,52935194131586	502,770723624024	0,656797684197606
12,2128363146175	4,52632118880966	10,6393073484921	7,15416468568281	7,04172954132981	499,143551843275	1,79317446004042
11,4853081586622	5,04382556217288	9,87479378783805	8,04595791947781	6,04923241577294	501,591045090846	0,415768633288827
7,99320610236589	5,06445382932007	9,2080184580838	6,8889051572916	5,97478176363633	501,172426027327	-0,0679366061036311
11,9932788438931	5,05650465303164	9,29635969415616	7,55535594169097	6,19318006882608	501,326272702732	2,53210770816768
10,4608269492806	5,09349138299455	9,19676544148949	5,90850578715755	4,85457267345125	499,436313338405	0,211189160573968
10,9049569877541	3,26296008939741	9,09337142398364	5,87786590269918	5,33264891680038	498,175633420968	-0,0588398901064693
9,68038255384138	3,8502252642192	7,89922408918856	6,47486271207346	5,14024646958594	501,144774146096	0,90796172972615
9,78288904427554	4,51200316061729	9,84020863568145	6,24952214430546	4,36972291582593	499,558058669596	1,64904882742537
9,30065182722476	4,46945101893604	9,34343895214043	7,15005482942262	5,42558999081294	501,179968569223	2,14014463461861
9,99088905819479	4,32289606029095	8,79775911903354	6,45125418591829	5,24230192244405	500,166397562069	1,3130907125883
10,7309070958608	5,60451535335188	9,46549102286626	6,70928756626964	5,10438387648764	500,280751971751	2,61711867289708
9,87541249078738	3,48226029634379	8,6358581916914	8,68255471460525	5,82341869054183	499,667262919313	-0,505478780692705
9,64470560276233	6,44075688716828	9,15942309680345	8,57848693446948	7,58157611358154	501,009504329621	1,81765588350781
8,69868016957754	5,13677889185469	9,31607308809021	7,38033711198962	6,82467821722621	500,321901914028	2,42897133450729
9,86727415417513	5,91263693146247	8,01390795560467	9,13336380918853	6,51460813167903	501,797634352181	1,76754920344204
9,400851551909	4,20005946897084	8,6835422579781	6,92091376961336	6,10102439105434	500,665838029467	1,19980850573237
9,5604659588807	4,67133719529583	8,41324708755497	7,35870820449792	6,02584456718474	500,75220971871	1,08149241976877
11,0457249682915	6,72755987224436	9,50635168903309	7,51397632866029	6,26489738945587	499,736717844903	0,610188995726066
9,99260113780201	6,05533211879832	9,69165359714264	6,82745999987079	5,89346227686696	498,466940170021	1,59040737836499
9,11687716528981	5,12828224985025	8,36165795186728	6,51706613631939	7,32678255793996	499,650839241211	1,46127728237126
9,02422932963102	3,87477491526009	7,45868565986694	7,1130382860068	5,80490679882192	499,850508334782	1,78551958893925
9,49257638100725	3,81071757812599	5,75998091482546	7,95451080993683	6,87120338938624	500,919576163941	1,02057753461757
10,9387972809098	5,10688068241477	8,22095169555332	6,1410773354768	4,44280350306239	499,031453687834	1,78753845925867
10,4000762407194	5,4172319990883	9,6231129093356	6,77775696251191	5,34139331073792	499,989251165061	1,96300252691772
10,0131532394066	3,62544520648652	9,54723100284098	7,5834914560093	7,22221299157963	499,634791745661	0,333868655166125
9,50939322179446	3,10431962055049	9,98744944474377	7,59149775232356	4,15310496542686	500,053780740853	1,0358866397505
9,07426317815309	3,38837729327414	8,02964764692796	6,05810052888014	5,5576280099875	499,822958307188	0,849277572828294
9,21105507031699	4,79311870204924	7,64199369880189	7,03196210133929	6,34205800265685	499,827978289431	1,29727460506526
10,4048277466335	3,60086142779665	8,76894977247605	9,39025506022011	8,60237226711686	502,221902000842	-1,32527498285421
9,94436575081174	5,02213114076142	9,23776152973965	8,90520371338129	6,93374943745919	502,941161032603	1,39765597854998
10,461960292966	6,93814247570247	8,73744363166875	7,02727024595523	6,49463135025794	500,8576107061	2,20085469081573
8,82717013838534	4,06626470072466	8,58103775709832	6,88791163102365	7,1181177122414	499,797668382264	1,4787044422479
10,797707980097	5,71670363262276	10,0479678029499	6,51962641324663	4,90189343209887	500,534416178137	2,83038924485547
11,2890291387706	5,4893766280967	8,58854794308061	7,69803421131985	7,58316109323147	501,376538232035	0,335385752884827
9,49605425925368	4,62585780433195	10,3062345234018	7,10952008157914	6,40970024233629	499,821443133462	-0,726723733213385
9,23221990330586	5,98566095134382	8,38079845949774	6,05584083611774	5,22845459366226	498,647726272252	1,54347939328837
10,7306768446313	5,18100134862546	9,7918388739642	8,84722738717829	8,09918283485834	500,445179364528	1,18603704129979
9,08770715883701	3,81673579585202	7,30062535891497	7,58673168977088	5,81041164966624	500,312047507553	0,623833036124906
10,0045374429174	5,68594050042074	9,42298283146174	7,75758102055313	6,48149913679649	500,842366936741	0,632537014362316
11,2207527309157	7,24467808071867	10,9679951183114	5,56208600985924	6,66504301709581	498,030800783682	1,2540160263203
11,2658813788444	6,53056393965802	10,3859091991192	8,56947681005551	6,04053819204049	500,836571328459	0,557349783741846
9,67008086823437	4,80082384281804	9,0109628987061	6,7317181602354	6,40232015302874	499,633014801619	2,26125941139425
11,2657351921334	7,2959551026088	9,62122809274533	7,36439105806358	6,41537115270103	500,523900772222	0,817811790410917
10,8330370772496	6,54690576224827	9,87498727141357	7,91215208238437	7,85761766366905	501,699801064086	1,47144296294709
10,6212894248905	5,00040859346279	8,74513383798706	7,53853271078067	5,9040321360226	499,877304867374	3,26202825102294
11,3126728180435	4,94560698980603	9,06656328711625	5,24695354657161	5,97331862501328	500,494662361911	3,75324353164045
8,5654064115563	4,38779376430995	10,5132869772647	8,52338287535171	5,9257072950136	500,861344885763	0,0702173026183812
8,08788003794737	3,57341489498695	8,14419876258367	6,32812734010515	5,68125253395324	499,207606173375	0,0632586697498279
9,55531719695291	4,77399017801616	9,15252269058472	6,58694454123954	6,56454695748318	499,017110757244	-0,790146051552153
10,0736694176156	4,84466172806315	9,95447714823844	6,89082819347818	4,61255073167503	499,811324874657	2,53321361157517
8,81523786907366	4,62576735740646	8,54050788501256	6,67143961512012	5,61464293250541	499,689518833089	0,896414038857936
10,1690452325801	6,46040035755344	9,98034478676889	7,64298501056246	7,2114387871579	500,757231794142	0,652174923559984
9,8486113916989	5,9940523346242	10,0971256284877	7,20422070720502	7,51658124555858	500,054593135302	2,69023783447043
10,3488812700568	7,88353395976423	10,7107609062619	9,40227317296363	7,0896727369656	502,108915372426	0,833937210552398
10,784600567081	3,98950063937196	9,1839585235112	8,65521939689443	7,28939610353642	499,738903693957	2,81770983087891
7,8632145895412	3,17405358796311	7,35417981529472	6,44819678587862	5,21000868893392	498,882683569816	1,1572072364845
11,7458101154222	6,53171684439247	8,98483491011295	7,75245617622877	5,89138518685111	499,903434413372	0,323109231559016
10,0831827377217	5,07759454153753	8,31572297206879	5,69575614837659	6,76780964957895	499,221473956123	0,807581188761507
9,25433749779047	5,78895019224707	9,91940872581843	6,62243397606989	5,2359261044975	499,104890281155	0,541655969056061
10,189260943168	5,16720724691522	8,34855500580125	7,28670847324579	6,43834345059352	501,085888222138	1,86297470091413
9,33134036494763	5,53572911712318	8,3279195674742	6,59405335799714	5,07596911440599	499,315473260211	1,38267124989237
9,56478011293457	5,24525475767981	8,79800162050683	6,6090676385969	7,38621848208954	499,941658958761	1,98459938622581
10,7987861473523	6,24980743672542	10,6588709708669	7,53566861655645	6,47597537185274	500,799709160499	1,96323171583332
10,1475860676611	4,17197656635344	8,66547276239787	6,27806821365923	5,37082243349526	500,051923358162	1,97830169348388
9,11046386538381	4,97183175442141	8,5380902137015	5,90096108345802	5,62183137421522	498,015713765549	-2,10175482834339
10,5403741569205	4,70758689719304	8,28869109231548	6,33651572041587	4,9315394909494	499,328843867253	0,94394176031036
11,1642252711787	5,58863080566598	8,69615355632995	7,65025375905739	4,29616175886383	499,852298159621	1,52010608895652
8,77131303321902	5,45745266389859	8,64430911079855	7,44931229606962	6,33338059896679	498,571566978043	1,10215213898904
9,63566104538648	4,80437447302978	9,81252079703733	7,63046007450506	6,31580172719936	500,446276430212	1,46125443681161
10,5775477574891	5,88281410573044	10,7175623901885	7,37799709418759	4,90250149758851	500,701721130105	1,58132707128404
10,7712353917395	4,99928426013241	9,63259531582074	6,93729065988075	6,0123051411184	499,988821471975	-1,77937625448038
9,51847633786	5,242916627915	9,0579373566562	6,98967955568295	6,45468923474425	499,344417517348	1,22246360491038
8,76314824964602	5,32709129021416	9,66471131232646	5,87296276515949	4,67908473374529	500,14538135811	-0,754921101780869
11,5539395279148	4,99709724233086	10,6597621144015	6,53008585926793	5,51329521978583	499,74717969745	1,56944851474749
10,1314088360805	6,25067614868383	9,46334817310786	7,70184256242159	6,84093902454487	501,090491098573	0,516295723171404
10,1817320858625	6,88303389995984	9,01341111322942	6,85185056517792	6,68892630889088	500,439721013634	3,00107165607847
10,7611948318775	5,29739431675527	8,77508946070924	6,73714932142965	3,9399868319445	498,608609132876	1,93886186265096
10,1974562535297	4,85995352622191	10,68178225123	8,03545167744188	5,30546685760311	499,844770053716	1,23602545318015
9,27038770994364	5,36787876508078	7,71732739919999	7,8028626367998	7,34326629688378	501,003877641274	-0,159242058090081
8,96058270188511	4,75822698147312	7,16488807611449	5,6842562549306	7,05480810110128	500,68338417585	0,586028821653797
12,066400232888	5,02298295190969	9,57012691034319	5,59440792464623	4,89794708289683	499,397434019993	1,27452588791357
10,4979089720818	5,23963466165303	9,29841263753566	5,96695982899404	5,24841499368594	499,945895172712	1,70769710567017
10,6485994523487	6,58344924455221	9,98039500651647	6,59013620708472	5,91378834518485	499,431365556856	0,670155249974256
9,63117429253868	4,37924850864393	9,8678408198665	8,16294090249399	7,63166015440707	502,006830204974	2,46490051956375
9,23394885138453	5,25344381358137	8,91220772208095	7,70044005968749	5,88589688892363	499,929451260158	0,88774190156395
10,8313202309771	5,25451990297088	9,14279094561501	7,14271707812276	5,30515971792284	500,507424889101	-0,112342520865846
11,5611332168745	7,90952055732817	9,43107517742718	8,70421515234785	7,73326828778264	501,101114469033	1,38861918932072
10,4573552288719	4,31087115372643	8,41652333875914	6,42184878333984	6,62175918807219	499,882339986883	1,31125492566701
10,3272772961834	5,76229505621613	8,86898077284441	7,56746564957839	6,70205110248191	500,704297552722	0,326879687339006
9,43319312337085	4,96581315353196	8,22615832803928	6,94175672761287	5,55393549029523	498,37346498609	0,738001073723995
10,5280654925493	4,99918285399219	10,6089765614236	8,92734605988567	6,69433788116814	501,05951999523	1,38440162695885
10,636220121273	4,60951729118976	9,03334534400808	5,3522871735054	4,88434664842274	497,634808419524	1,67540317001983
11,5095734761447	5,78155163904897	8,34344361859843	6,94706595810151	7,07181869524799	500,042419097184	1,29198827835256
10,4983103173958	6,16235746800772	8,2267678200431	6,1124677691192	5,03294513610736	498,20389137522	0,978641499210401
10,2641208985419	3,62403473574827	8,75314555831725	8,03391977575936	8,65928874317917	502,024116529189	1,86704107037666
10,9447875364376	5,63307080684601	10,1243346125236	8,9055021656164	6,33823178400819	501,22410567914	1,21323091674635
11,712437337455	6,98565979382224	9,89455920213633	7,88231087510962	7,39834132071405	500,877497091964	1,4810948000834
8,92241184770896	2,11385856968107	7,14618959611574	5,25656268623188	5,48946266807666	497,192717243149	-0,061896145627971
8,98921195170317	5,85048030065014	9,106587202198	8,16559735832568	7,6176648683883	500,524396075469	0,892808629119416
10,8292865139033	6,03665447267365	10,120213764347	5,01466268903072	5,02897545328267	498,671139774158	0,268827971211741
9,95684694697782	3,9749545748058	8,60303497095867	7,4398930881396	5,85753417691956	500,135721585309	-0,447432253815824
11,0879869660386	4,53381432210296	9,86150128528013	9,52104968810241	6,46186446924024	501,212348355465	1,23759294912974
10,0612065697962	6,17939642506095	10,3431161196304	8,39203952741524	6,52337879196011	500,160897262616	0,294140114145563
8,66518831006437	5,51896676320159	7,74917053906264	7,06409704134901	6,16832878203026	498,607256330839	1,51475821812581
9,98174620059269	5,3366365043937	9,68285966169397	7,84257705307363	7,68930191496018	499,945810117707	2,35739278520848
10,3587544719122	5,81602259574777	9,76124062518814	6,02978351103281	5,3771531310655	499,781342504123	2,27127342735759
11,3025364228531	6,99652184991704	9,43851283755584	8,72785896408098	7,36566833460019	501,592254467048	0,595910688114401
8,73472624173406	4,73733550503491	7,37953963124875	6,57066183903735	5,94535635115415	500,186172134776	0,523103995513536
9,72249808412362	4,78541566098228	8,71810104344045	8,24310274869341	6,78379145884973	500,176756266936	0,462659885068245
10,5476837795025	4,00975870154607	8,9133640297555	5,14011828351689	6,21966148565183	498,780743032102	-0,334531091788757
10,123048991518	3,29338003977673	8,71762993633183	7,00970435628742	6,61972971395311	499,602373090407	0,359308164218448
12,6546365031181	6,5543318301279	11,3594586129965	5,65645780995407	4,66585516908327	498,624117491454	0,8686924989118
10,2664155813441	5,94343454249686	9,68190623379532	7,78828631646533	6,29542384716197	500,730737821784	2,81840328046576
11,6554102094272	5,01297785569163	8,0843754921586	6,20955781916815	5,29750959411097	500,097085670542	1,28941313416604
10,6831532152764	3,28204489817549	8,58244825424302	7,92317062549998	6,31352425213229	501,660341190014	0,496345878422913
11,1032984418024	4,93939233321512	8,00950090057748	6,77192793879739	5,47748261407616	500,238653101978	-0,0460477926026062
10,0066807905591	4,92431416454368	9,25509998472913	7,07181548118572	6,65513332738743	500,877242466535	0,0449368899394491
8,33155885708711	3,14850606359185	7,43208632713892	5,96754200247759	6,05793936264575	499,64168164672	0,534163398063247
8,20068215126919	4,71207408361693	8,20466078596173	7,88986001948478	6,35076980473285	499,729826388883	0,319835162532053
11,0169144912576	3,4113906404146	8,64513131929891	5,54610177051633	5,60268812436188	497,961845820631	1,06712864250695
9,98340586972537	4,96071991147344	9,18058458062547	7,72885380741222	6,99546960505923	500,145400437951	0,348044926292718
9,40460207188987	3,67238441888704	8,35814210016772	5,66422047784983	4,8771998757115	499,214353701532	0,492656567833661
8,22208543903424	4,88431682060248	8,77545099735505	8,01595781458401	6,58742014639134	501,042012469205	1,92557421332435
9,46521308811661	4,65798387247097	8,25579560539504	7,13196823790647	5,57404740734916	501,063500433335	2,19949260880508
9,63915068825392	5,80731683920122	9,37890158206431	6,98020150681988	4,93102443378182	498,69356166791	0,815125322296705
9,81698635632162	4,18738270198173	7,82694219364963	8,24216334657565	7,211252643868	499,622629914081	1,72117885445347
11,1103789906278	5,45931181193573	9,98724857090138	6,78217168779079	5,86308468238993	497,2569465631	1,39505068813426
9,79481212782611	3,75100462785753	9,11563998269421	6,92414116595147	5,84627316217038	499,994952646295	0,614394676715472
10,4879335551481	4,59669131832248	7,79476538710097	8,58039828425845	6,84400624595921	501,211124983529	1,14570805920119
9,63447416603057	3,20178431215152	7,71596926762564	7,61995659517811	5,96389755462926	500,021600699763	1,0737699523714
9,5539037026958	5,23097229623578	8,16350875598131	6,85386241272899	6,07272797194785	500,495199621958	0,800590235131768
10,7023885322054	5,58972025780633	9,1566174931736	6,69679702121382	6,65372858420374	500,768379489647	1,01691444935719
9,2838530564357	3,50091016741151	7,4242121126612	7,18679820656498	5,21846594732533	499,70567530874	0,907615340092326
10,3933809751648	4,02112618047226	9,92711354125861	7,97173242689959	5,25646589291696	501,434348163381	0,989635943434678
10,119824897169	5,85887394166958	9,85334669723179	6,83492969019493	5,39070484873294	499,008139149067	0,677130426069116
9,95582295653799	5,20345969288263	8,40720096060834	6,20169815735555	6,89047216557882	500,09079309549	0,505128431135027
10,1662603934402	4,29019817522316	10,1325432878666	8,31744921850264	7,5558777659066	500,876906787824	-2,14655256096683
10,4387487380472	4,60311203538779	9,33262156401473	7,43620915128571	6,32715754425498	498,31167743378	-0,110813778714844
10,8177406128448	4,65690022953805	10,2659057653736	7,46623100737809	6,48427215454953	500,220457832872	1,86406776526138
9,56194414646181	4,17467529982207	8,57487160965262	5,97787960557433	3,71277905550909	497,762815735038	1,49807206556781
10,4381602199741	5,53768588615281	9,99093571250301	5,48651255924595	5,27278724145417	498,095405761166	0,273175104910286
8,67446151578823	4,55516410835174	8,74793767365905	7,22868102265774	7,40855032819985	500,5036614331	3,01652559632671
9,8654172525921	4,67378907753245	8,55273886572751	5,98530191611952	5,07219816273348	499,047416274276	1,53586477548634
9,91518424037721	4,93680382647706	7,68658685518749	5,84454224946774	4,81585660081976	499,971201425398	1,21934460550472
10,033491446564	4,84287356426209	9,57382740241831	7,37333995130577	5,7736665702091	501,040659117812	1,98930953988286
9,61055946711643	4,29670059976503	8,25946071555995	7,63520807606207	6,17516979965071	500,820181797724	-0,471576849391127
9,22464205674184	4,05342890539133	9,14360480113295	6,61663156327107	6,29137812888372	499,198013109581	0,445739713120271
10,2312536894146	3,64408441326296	8,64901048354418	6,2122221656348	5,23547041575456	498,830534791485	1,31150321764113
10,3856880122827	5,21819762379714	11,2766343201737	7,17385532088135	6,1585646142526	500,259437348989	1,34874514036062
8,83637933351274	4,91608054408641	9,13966247696668	6,53973048331427	5,51033107369923	499,814577189128	0,978908466457606
10,0106919574133	4,4541053536616	9,55507021347659	5,66950495245355	5,04515021016117	499,903783058994	0,691708846538876
9,99193026996214	5,31115044641581	9,65027882663181	7,34661183469877	6,30759554220179	501,153181460689	1,9803447397143
10,6140257467346	4,80923884368942	9,12054178952774	6,69932935581342	6,37342609729335	500,292080202365	1,55693570286607
10,9917181946944	5,83603194928798	8,5277955216146	6,02946195699352	5,27667714964316	500,854841895401	2,60363753040314
10,45955879609	5,74610518553027	8,72487575178766	6,79735493543369	6,82973167375537	500,004388986474	1,13492644919192
9,03882433803855	5,0856044677525	9,61565970930334	7,02804585328108	6,11771377982365	501,10341537814	-1,50763002628846
8,5332848208591	3,85097720196013	6,87158746520512	4,96990460429081	5,54563343974098	498,72362790847	0,46193075972499
10,6479228872376	5,65734540162075	10,1920072818773	6,77744370906669	6,7052286554924	500,619425229219	0,476975301003104
9,82587821434684	4,1029579703245	7,50728400987811	6,66818268269302	6,75649145814218	501,294776029873	1,52393794787251
10,8824081032196	4,33436095343402	9,60517178264905	6,70660066675803	5,85529714598194	499,813997682819	-0,578092554160564
11,1660039989942	4,9584405342869	9,40474740336988	7,09848554453921	6,55030989987267	500,40406181889	-0,490477800277703
10,4583590175544	4,87579324492077	8,67053910906746	6,94758057645754	6,41998888213551	500,14043191215	-0,152149012501847
10,964538241854	4,93129366232383	11,9578936711382	8,5420026325154	5,05999179886994	500,419236154731	1,05511046312684
9,66924232953654	4,69883338727207	8,88948679452601	6,00568490406257	5,35835298691569	500,34447458533	1,44795508792346
8,63275926942396	5,36642893388193	9,30201060820872	7,77182149045243	6,03784358388521	499,867949322625	-0,288879864939384
11,3523522089828	5,21414596762515	9,24422548122887	6,30576950412752	5,20725247786804	498,912206098956	2,45890426279531
8,61969623791337	3,61457545261792	7,91427286675638	5,6244028936834	5,95783498403433	498,947060022015	1,89444147597605
8,04143005997332	4,04617862637469	8,18430421950634	8,2063438260076	7,13065909955329	500,973662962688	-0,098605679318696
11,4667731337806	7,47661259719672	10,9850788296639	7,06785187345186	6,75759376713949	500,161798578663	1,31113215391093
11,1593397096628	5,72139138607674	9,34303753900886	7,9527888531476	6,19930894373997	500,356254005207	1,14937250384246
8,74891665246359	4,62862116082946	8,03166547018036	5,81623031553917	3,78811787173244	498,842558978879	1,0580247923978
7,95679546701396	2,87775972499851	6,48480930391567	7,02434855711279	5,41602497850812	498,918619224151	2,06569279451834
8,96951562983133	3,45716855746841	7,85724509362007	5,5819256472521	5,14236860336708	499,066352614537	0,810362019583832
10,266342168012	4,81934244602381	9,26513834706662	7,16681827683817	6,48947376334571	499,467503405565	0,364906193805638
10,198566767369	3,94425850948732	9,93385650383007	6,7085518689281	5,11959332947267	498,649303382261	-0,726338402512739
9,89484479334205	3,67692995599755	8,58593466389331	6,50406195604552	5,47022226968315	498,969879849913	2,45843944813833
11,3301805640848	7,65457232579578	9,70056775468186	8,64133709132228	7,95037080344391	500,863878599759	0,225636064917848
9,19388480561392	5,44777482250124	7,61907406752432	7,18782484958363	6,03157480355119	501,28034423095	1,31651056748062
10,0573902236664	6,72058720036997	10,4729030811201	8,56543069139881	7,99034283794263	501,458390242884	1,44243196168152
10,8189835977028	4,70799506698216	9,23412065360789	6,8560411707909	6,08582822490092	498,687021203786	0,753857888099544
9,60865650275919	4,50502133516605	8,8217758350637	5,4493240907329	6,01824129462095	498,092621131383	0,649675100738619
8,90202480111303	4,38197237620367	9,28776681125845	6,94916810945653	6,97718659057115	500,422486034293	1,42100102482853
9,09735610026449	4,96219327341769	8,45944870715547	5,79852922610544	5,87758297108089	498,86373285579	0,771732702380082
10,6774190237209	5,08874292227655	9,9940103160024	8,24943756847593	6,50941679917325	500,813945934633	-0,581709267958907
8,17871842322783	4,63191571960822	8,08385229079173	6,08518418705571	5,93324371519681	498,743828251616	2,31237002768535
9,76391872573931	4,44668690618871	8,60787361331889	6,67829018608137	5,74973132310508	500,264677099675	1,06657878610344
8,82765243575337	3,70434684550509	7,59144300235127	5,58846717632478	4,39434194360407	498,1903715347	0,968154941251253
9,20017019304925	5,24617905752308	9,35107153646288	5,36189949956188	5,53614905428055	498,353533171597	1,92923000177416
10,072905154852	4,79862205708985	8,76130550103109	6,42249730192089	4,78231063514399	499,423085119002	0,936545413385499
9,15809509080631	6,23170354454276	9,62427632424658	6,22911189329173	5,27011428642888	500,141397525822	0,330858700036744
9,25709597242746	4,62554391847604	7,92928782026318	6,04710537286229	4,77479432974874	499,023466261359	2,12053749355171
9,20981276837675	4,9145420980074	9,62622707844475	8,12364617693194	7,03815832278745	501,790490748357	-0,460525516439263
7,54746892090916	5,19938804825085	9,1595618547007	6,81038990353233	5,95305935881085	499,265504448964	2,00690953719696
